raceId,year,circuitId,weather_warm,weather_cold,weather_dry,weather_wet,weather_cloudy,driverId,constructorId,grid,results_positionOrder,milliseconds,statusId,circuit_country,constructor_points,constructor_position,constructor_wins,constructor_nationality,driver_nationality,driver_points,driver_wins,Unnamed: 0_x,laps,fastestLap,fastestLapTime,fastestLapSpeed,first_5_avg_time,last_10_avg_time,lap_position_after_5,lap_position_before_last_10,driver_age,Unnamed: 0_y,qualifying_position,q1_time_ms,q2_time_ms,q3_time_ms,results_points
46,2007,-0.19660059229074128,0.0,0.0,0.0,0.0,0.0,-0.8751219678058759,-0.753422316724874,8,10,1.0,0,12,-0.5831547165405091,6.0,-0.3451282507762858,-1.0316885873616155,14,-0.5433118591472449,-0.3451282507762858,744,69,48,1:21.253,194.104,87013.6,81954.55555555556,12,10,0.7500000000000001,945,9.0,8481.0,8851.0,8306.0,0.0
65,2006,-0.19660059229074128,0.0,1.0,0.0,1.0,0.0,-0.8751219678058759,-0.753422316724874,8,12,1.0,0,12,-0.4622175732298016,5.0,-0.3451282507762858,-1.0316885873616155,14,-0.4935725538566091,-0.3451282507762858,749,65,58,1:25.779,183.863,105638.2,86900.6,12,9,0.7000000000000001,1354,9.0,8534.0,8231.0,8232.0,0.0
348,2010,-0.19660059229074128,0.0,0.0,0.0,0.0,0.0,-0.8751219678058759,-1.0997189639247495,20,15,1.0,0,12,-0.6868151250925442,10.0,-0.3451282507762858,-1.4134412720690832,14,-0.6593702381587285,-0.3451282507762858,753,67,58,1:27.429,180.393,94250.4,88553.85714285714,18,15,0.9,4362,21.0,8599.0,27578.0,27352.0,0.0
11,2009,-1.0935691938108651,1.0,0.0,1.0,0.0,0.0,-0.8751219678058759,-0.753422316724874,18,13,0.06196844948022118,1,28,-0.3542379809880985,5.0,-0.3451282507762858,-1.0316885873616155,14,-0.28632544847895974,-0.3451282507762858,755,57,52,1:39.941,195.199,106893.0,100532.3,15,13,0.85,213,18.0,10707.0,27578.0,27352.0,0.0
29,2008,-1.0935691938108651,1.0,0.0,0.0,0.0,0.0,-0.8751219678058759,-0.753422316724874,7,5,0.06066890341978795,1,28,-0.33264206253975787,4.0,-0.3451282507762858,-1.0316885873616155,14,-0.22829625897321795,-0.3451282507762858,756,57,37,1:39.657,195.755,104004.8,100086.2,7,5,0.8000000000000002,569,7.0,10648.0,10628.0,10309.0,4.0
848,2011,-1.0935691938108651,1.0,0.0,0.0,0.0,0.0,-0.8751219678058759,-1.0997189639247495,20,20,1.0,0,28,-0.6868151250925442,10.0,-0.3451282507762858,-1.4134412720690832,14,-0.6593702381587285,-0.3451282507762858,757,55,28,1:46.208,183.681,112450.4,110211.0,19,20,0.9,4713,20.0,10434.0,27578.0,27352.0,0.0
345,2010,-1.0935691938108651,0.0,0.0,1.0,0.0,0.0,-0.8751219678058759,-1.0997189639247495,19,20,1.0,0,28,-0.6868151250925442,10.0,-0.3451282507762858,-1.4134412720690832,14,-0.6593702381587285,-0.3451282507762858,758,53,53,1:41.770,191.691,177700.8,102387.16666666669,24,22,0.85,4293,19.0,10658.0,27578.0,27352.0,0.0
49,2007,-0.04201249409495722,1.0,0.0,1.0,0.0,0.0,-0.8751219678058759,-0.753422316724874,8,11,0.02736869444938922,1,6,-0.5831547165405091,6.0,-0.3451282507762858,-1.0316885873616155,14,-0.5433118591472449,-0.3451282507762858,759,44,43,1:48.990,231.345,114985.0,109618.0,13,11,0.7500000000000001,997,8.0,10843.0,11080.0,11498.0,0.0
103,2004,-0.04201249409495722,0.0,0.0,1.0,0.0,0.0,-0.8751219678058759,-0.21522898779621213,1,9,0.052519882147225916,1,6,0.09927630642705466,2.0,0.32766171449270665,-0.2414759795319164,14,0.10329910963102093,0.32766171449270665,760,44,9,1:45.898,237.148,168003.2,125129.0,1,10,0.6,2125,1.0,11832.0,27578.0,27352.0,0.0
30,2008,-0.04201249409495722,0.0,0.0,0.0,1.0,0.0,-0.8751219678058759,-0.753422316724874,11,16,1.0,0,6,-0.33264206253975787,4.0,-0.3451282507762858,-1.0316885873616155,14,-0.22829625897321795,-0.3451282507762858,762,43,32,1:50.543,228.095,120705.8,122993.11111111112,14,17,0.8000000000000002,597,11.0,11100.0,11549.0,27352.0,0.0
349,2010,-0.04201249409495722,0.0,0.0,0.0,1.0,0.0,-0.8751219678058759,-1.0997189639247495,15,19,1.0,0,6,-0.6868151250925442,10.0,-0.3451282507762858,-1.4134412720690832,14,-0.6593702381587285,-0.3451282507762858,763,43,24,1:55.103,219.059,138573.4,142045.0,13,17,0.9,4376,18.0,12591.0,27578.0,27352.0,0.0
852,2011,-0.04201249409495722,0.0,0.0,1.0,0.0,0.0,-0.8751219678058759,-1.0997189639247495,18,14,1.0,0,6,-0.6868151250925442,10.0,-0.3451282507762858,-1.4134412720690832,14,-0.6593702381587285,-0.3451282507762858,764,43,38,1:54.571,220.076,123928.6,115542.44444444444,20,15,0.9500000000000001,4800,19.0,13573.0,27578.0,27352.0,0.0
31,2008,-0.37960387259181994,0.0,0.0,1.0,0.0,0.0,-0.8751219678058759,-0.753422316724874,7,13,0.040475075964377855,1,14,-0.33264206253975787,4.0,-0.3451282507762858,-1.0316885873616155,14,-0.22829625897321795,-0.3451282507762858,772,53,52,1:30.853,229.544,121527.4,92546.9,6,16,0.8000000000000002,622,7.0,10406.0,9608.0,10052.0,0.0
48,2007,-0.37960387259181994,1.0,0.0,0.0,0.0,0.0,-0.8751219678058759,-0.753422316724874,9,11,0.02113996419778938,1,14,-0.5831547165405091,6.0,-0.3451282507762858,-1.0316885873616155,14,-0.5433118591472449,-0.3451282507762858,773,53,49,1:24.622,246.446,122668.2,84884.7,13,11,0.7500000000000001,986,9.0,9024.0,8407.0,8955.0,0.0
67,2006,-0.37960387259181994,1.0,0.0,0.0,0.0,0.0,-0.8751219678058759,-0.753422316724874,11,7,0.01127616667477735,1,14,-0.4276641037124566,6.0,-0.3451282507762858,-1.0316885873616155,14,-0.4604130169961852,-0.3451282507762858,774,53,25,1:23.869,248.659,88462.4,84604.3,12,9,0.7000000000000001,1397,11.0,8293.0,9024.0,27352.0,2.0
85,2005,-0.37960387259181994,1.0,0.0,0.0,0.0,0.0,-0.8751219678058759,-0.753422316724874,5,5,0.009921179973398003,1,14,-0.013022469504316594,4.0,-0.3451282507762858,-1.0316885873616155,14,0.0535598043403851,-0.3451282507762858,775,53,19,1:22.831,251.775,85776.0,84150.1,6,6,0.65,1755,6.0,8740.0,27578.0,27352.0,4.0
104,2004,-0.37960387259181994,0.0,0.0,1.0,1.0,0.0,-0.8751219678058759,-0.21522898779621213,9,10,0.013183380203593553,1,14,0.09927630642705466,3.0,0.32766171449270665,-0.2414759795319164,14,0.10329910963102093,0.32766171449270665,776,53,52,1:22.855,251.702,94143.8,83711.7,7,10,0.6,2146,9.0,8127.0,27578.0,27352.0,0.0
13,2009,-0.37960387259181994,1.0,0.0,0.0,0.0,0.0,-0.8751219678058759,-0.753422316724874,11,14,1.0,0,14,-0.3542379809880985,5.0,-0.3451282507762858,-1.0316885873616155,14,-0.28632544847895974,-0.3451282507762858,779,52,49,1:25.700,243.346,91779.8,87884.88888888889,14,12,0.85,254,11.0,8414.0,8911.0,27352.0,0.0
350,2010,-0.37960387259181994,1.0,0.0,0.0,0.0,0.0,-0.8751219678058759,-1.0997189639247495,17,20,1.0,0,14,-0.6868151250925442,10.0,-0.3451282507762858,-1.4134412720690832,14,-0.6593702381587285,-0.3451282507762858,782,46,30,1:29.017,234.278,92327.4,92923.0,16,20,0.9,4400,18.0,9040.0,27578.0,27352.0,0.0
853,2011,-0.37960387259181994,1.0,0.0,0.0,0.0,0.0,-0.8751219678058759,-1.0997189639247495,19,14,1.0,0,14,-0.6868151250925442,10.0,-0.3451282507762858,-1.4134412720690832,14,-0.6593702381587285,-0.3451282507762858,783,51,50,1:29.825,232.171,121905.4,91292.75,17,14,0.9500000000000001,4844,19.0,9247.0,27578.0,27352.0,0.0
14,2009,0.5996438455499408,1.0,0.0,1.0,0.0,0.0,-0.8751219678058759,-0.753422316724874,14,12,0.11045543119344875,1,26,-0.2851310419534085,5.0,-0.3451282507762858,-1.0316885873616155,14,-0.28632544847895974,-0.3451282507762858,787,61,54,1:48.816,167.831,117629.2,112957.2,18,10,0.85,269,15.0,11390.0,11113.0,27352.0,0.0
15,2009,-0.5392003726042417,0.0,0.0,1.0,0.0,0.0,-0.8751219678058759,-0.753422316724874,2,2,0.04173812393309459,1,15,-0.21602410291871849,5.0,-0.3451282507762858,-1.0316885873616155,14,-0.15368730103726422,-0.3451282507762858,791,53,38,1:33.152,224.42,95251.6,121611.9,3,2,0.85,282,2.0,9163.0,9737.0,9420.0,8.0
69,2006,-0.5392003726042417,1.0,0.0,0.0,0.0,0.0,-0.8751219678058759,-0.753422316724874,4,6,0.03277449378613051,1,15,-0.3844722668157754,6.0,-0.3451282507762858,-1.0316885873616155,14,-0.41067371170554934,-0.3451282507762858,792,53,2,1:33.866,222.713,95131.6,95041.5,5,6,0.7000000000000001,1449,4.0,9420.0,9204.0,9039.0,3.0
855,2011,-0.5392003726042417,1.0,0.0,1.0,0.0,0.0,-0.8751219678058759,-1.0997189639247495,19,19,0.05141733067302798,1,15,-0.6868151250925442,10.0,-0.3451282507762858,-1.4134412720690832,14,-0.6593702381587285,-0.3451282507762858,794,53,49,1:39.561,209.973,105740.8,100460.2,17,19,0.9500000000000001,4879,19.0,10014.0,27578.0,27352.0,0.0
106,2004,-0.5392003726042417,1.0,0.0,0.0,0.0,0.0,-0.8751219678058759,-0.753422316724874,6,11,1.0,0,15,-0.609069818678518,8.0,0.32766171449270665,-1.0316885873616155,14,0.10329910963102093,0.32766171449270665,795,52,52,1:34.626,220.924,96416.2,96478.77777777778,5,11,0.6,2181,6.0,9713.0,27578.0,27352.0,0.0
352,2010,-0.5392003726042417,1.0,0.0,0.0,1.0,0.0,-0.8751219678058759,-1.0997189639247495,19,13,1.0,0,15,-0.6868151250925442,10.0,-0.3451282507762858,-1.4134412720690832,14,-0.6593702381587285,-0.3451282507762858,800,51,28,1:39.710,209.66,150952.2,104979.75,16,15,0.9,4461,19.0,9846.0,27578.0,27352.0,0.0
35,2008,-0.40315606298122364,0.0,0.0,0.0,1.0,0.0,-0.8751219678058759,-0.753422316724874,2,8,0.05816614882439686,1,7,-0.20306655184971412,5.0,-0.3451282507762858,-1.0316885873616155,14,-0.14539741682215823,-0.3451282507762858,803,71,40,1:14.167,209.155,111211.8,82040.6,2,8,0.8000000000000002,691,2.0,7426.0,7307.0,7937.0,1.0
52,2007,-0.40315606298122364,0.0,0.0,0.0,0.0,0.0,-0.8751219678058759,-0.753422316724874,8,8,1.0,0,7,-0.5745163491611729,6.0,-0.3451282507762858,-1.0316885873616155,14,-0.526732090717033,-0.3451282507762858,806,70,68,1:13.361,211.452,77936.4,76663.22222222222,8,7,0.7500000000000001,1067,8.0,7770.0,8032.0,7495.0,1.0
107,2004,-0.40315606298122364,0.0,0.0,0.0,0.0,0.0,-0.8751219678058759,-0.753422316724874,9,12,1.0,0,7,-0.609069818678518,8.0,0.32766171449270665,-1.0316885873616155,14,0.10329910963102093,0.32766171449270665,807,70,65,1:12.435,214.156,86227.8,72655.55555555556,8,12,0.6,2212,10.0,7583.0,27578.0,27352.0,0.0
87,2005,-0.40315606298122364,0.0,0.0,0.0,0.0,0.0,-0.8751219678058759,-0.753422316724874,17,13,1.0,0,7,0.012892632633692159,4.0,-0.3451282507762858,-1.0316885873616155,14,0.0535598043403851,-0.3451282507762858,813,69,69,1:13.570,210.852,95350.4,74708.25,13,13,0.65,1813,8.0,7341.0,27578.0,27352.0,0.0
354,2010,-0.40315606298122364,0.0,0.0,0.0,0.0,0.0,-0.8751219678058759,-1.0997189639247495,18,19,1.0,0,7,-0.6868151250925442,10.0,-0.3451282507762858,-1.4134412720690832,14,-0.6593702381587285,-0.3451282507762858,814,69,69,1:17.316,200.636,83361.8,77674.5,21,19,0.9,4513,20.0,8450.0,27578.0,27352.0,0.0
859,2011,-0.40315606298122364,1.0,0.0,0.0,0.0,0.0,-0.8751219678058759,-1.0997189639247495,20,18,1.0,0,7,-0.6868151250925442,10.0,-0.3451282507762858,-1.4134412720690832,14,-0.6593702381587285,-0.3451282507762858,815,69,47,1:18.596,197.368,84205.6,79910.375,20,18,0.9500000000000001,4976,20.0,7858.0,27578.0,27352.0,0.0
17,2009,0.9015854651837868,0.0,0.0,1.0,0.0,0.0,-0.8751219678058759,-0.753422316724874,6,7,0.05649825340185197,1,32,-0.17283226602203725,5.0,-0.3451282507762858,-1.0316885873616155,14,-0.12052776417684033,-0.3451282507762858,818,55,49,1:40.723,198.508,106150.2,101141.0,7,7,0.85,329,6.0,10517.0,10373.0,10997.0,2.0
858,2011,0.9015854651837868,1.0,0.0,1.0,0.0,0.0,-0.8751219678058759,-1.0997189639247495,18,18,1.0,0,32,-0.6868151250925442,10.0,-0.3451282507762858,-1.4134412720690832,14,-0.6593702381587285,-0.3451282507762858,819,53,36,1:47.444,186.091,114970.0,109920.75,19,18,0.9500000000000001,4959,19.0,11184.0,27578.0,27352.0,0.0
355,2010,0.9015854651837868,0.0,0.0,0.0,0.0,0.0,-0.8751219678058759,-1.0997189639247495,19,20,1.0,0,32,-0.6868151250925442,10.0,-0.3451282507762858,-1.4134412720690832,14,-0.6593702381587285,-0.3451282507762858,820,51,42,1:45.979,188.663,153124.6,118754.5,15,21,0.9,4520,19.0,10816.0,27578.0,27352.0,0.0
24,2008,0.3710680442076023,1.0,0.0,0.0,0.0,0.0,-0.8751219678058759,-0.753422316724874,14,6,0.06260988065559922,1,8,-0.5399628796438279,5.0,-0.3451282507762858,-1.0316885873616155,14,-0.4604130169961852,-0.3451282507762858,821,70,38,1:18.870,199.056,84408.0,80541.6,13,5,0.7500000000000001,476,14.0,7839.0,8127.0,27352.0,3.0
61,2006,0.3710680442076023,1.0,0.0,0.0,0.0,0.0,-0.8751219678058759,-0.753422316724874,4,6,1.0,0,8,-0.5917930839198454,6.0,-0.3451282507762858,-1.0316885873616155,14,-0.6096309328680927,-0.3451282507762858,824,69,15,1:17.503,202.567,95735.6,89013.22222222222,4,6,0.65,1264,4.0,8055.0,8006.0,8468.0,3.0
847,2011,0.3710680442076023,0.0,0.0,0.0,1.0,0.0,-0.8751219678058759,-1.0997189639247495,18,17,1.0,0,8,-0.6868151250925442,10.0,-0.3451282507762858,-1.4134412720690832,14,-0.6593702381587285,-0.3451282507762858,825,69,67,1:22.233,190.916,125887.6,84870.88888888889,18,19,0.9,4691,19.0,8345.0,27578.0,27352.0,0.0
78,2005,0.3710680442076023,1.0,0.0,0.0,0.0,1.0,-0.8751219678058759,-0.753422316724874,9,12,1.0,0,8,-0.2808118582637404,4.0,-0.3451282507762858,-1.0316885873616155,14,-0.211716490543006,-0.3451282507762858,831,62,43,1:15.872,206.922,79949.4,80281.5,7,3,0.6,1614,9.0,7801.0,27578.0,27352.0,0.0
25,2008,-3.4722754581636335,0.0,0.0,1.0,1.0,0.0,-0.8751219678058759,-0.753422316724874,4,3,0.05097856099714845,1,10,-0.4881326753678104,5.0,-0.3451282507762858,-1.0316885873616155,14,-0.36093440641491353,-0.3451282507762858,835,70,12,1:17.567,204.721,78799.0,78347.6,3,3,0.7500000000000001,505,5.0,8021.0,7862.0,8520.0,6.0
99,2004,-3.4722754581636335,1.0,0.0,0.0,0.0,0.0,-0.8751219678058759,-0.21522898779621213,5,4,0.0474801337042797,1,10,-0.004384102124980343,2.0,0.32766171449270665,-0.2414759795319164,14,0.10329910963102093,0.32766171449270665,836,70,15,1:16.248,208.262,77290.8,77451.1,3,3,0.5500000000000002,2043,5.0,7470.0,27578.0,27352.0,5.0
80,2005,-3.4722754581636335,0.0,0.0,0.0,0.0,0.0,-0.8751219678058759,-0.753422316724874,2,5,1.0,0,10,-0.22898165398772286,4.0,-0.3451282507762858,-1.0316885873616155,14,-0.14539741682215823,-0.3451282507762858,840,69,67,1:17.792,204.128,78584.8,78722.66666666667,2,5,0.6,1664,2.0,7921.0,27578.0,27352.0,4.0
27,2008,-0.7151127530419317,0.0,0.0,0.0,0.0,0.0,-0.8751219678058759,-0.753422316724874,4,9,0.050167637597805764,1,11,-0.4708559406091379,4.0,-0.3451282507762858,-1.0316885873616155,14,-0.32777486955448965,-0.3451282507762858,847,67,17,1:17.023,213.785,80724.8,78588.8,5,8,0.8000000000000002,529,4.0,8060.0,7622.0,7791.0,0.0
64,2006,-0.7151127530419317,1.0,0.0,0.0,0.0,0.0,-0.8751219678058759,-0.753422316724874,20,7,0.041455689731505596,1,11,-0.4881326753678104,5.0,-0.3451282507762858,-1.0316885873616155,14,-0.4935725538566091,-0.3451282507762858,848,67,48,1:16.807,214.386,82335.8,78174.1,11,8,0.7000000000000001,1344,13.0,7930.0,7650.0,27352.0,2.0
101,2004,-0.7151127530419317,1.0,0.0,0.0,0.0,0.0,-0.8751219678058759,-0.21522898779621213,6,11,0.03380389056183916,1,11,0.04744610215103716,2.0,0.32766171449270665,-0.2414759795319164,14,0.10329910963102093,0.32766171449270665,849,66,9,1:14.386,221.364,76656.8,76221.6,4,12,0.6,2074,7.0,7534.0,27578.0,27352.0,0.0
82,2005,-0.7151127530419317,0.0,0.0,1.0,0.0,1.0,-0.8751219678058759,-0.753422316724874,9,14,1.0,0,11,-0.19442818447037785,4.0,-0.3451282507762858,-1.0316885873616155,14,-0.14539741682215823,-0.3451282507762858,858,64,45,1:16.474,215.32,87470.0,81643.14285714286,17,13,0.65,1706,9.0,8032.0,27578.0,27352.0,0.0
33,2008,-2.1603774455038844,0.0,0.0,0.0,0.0,1.0,-0.8751219678058759,-0.753422316724874,7,5,0.04729958505513707,1,15,-0.2548967561257316,5.0,-0.3451282507762858,-1.0316885873616155,14,-0.16197718525237018,-0.3451282507762858,859,67,18,1:19.524,206.564,81098.2,80549.8,4,5,0.8000000000000002,664,7.0,8301.0,8241.0,7926.0,4.0
50,2007,-2.1603774455038844,0.0,0.0,0.0,1.0,0.0,-0.8751219678058759,-0.753422316724874,13,13,1.0,0,15,-0.5831547165405091,6.0,-0.3451282507762858,-1.0316885873616155,14,-0.5433118591472449,-0.3451282507762858,860,66,55,1:32.414,177.752,139744.6,100560.0,11,13,0.7500000000000001,1019,13.0,9311.0,8853.0,27352.0,0.0
42,2007,-1.0799457175419735,1.0,0.0,0.0,0.0,0.0,-0.8751219678058759,-0.753422316724874,8,6,0.05090604035888441,1,34,-0.609069818678518,5.0,-0.3451282507762858,-1.0316885873616155,14,-0.5433118591472449,-0.3451282507762858,861,73,30,1:14.016,203.891,77258.2,74886.7,7,7,0.7000000000000001,851,8.0,7486.0,8028.0,8089.0,3.0
62,2006,-1.0799457175419735,1.0,0.0,0.0,0.0,0.0,-0.8751219678058759,-0.753422316724874,22,4,0.05733136890907875,1,34,-0.5486012470231642,6.0,-0.3451282507762858,-1.0316885873616155,14,-0.526732090717033,-0.3451282507762858,862,73,37,1:13.269,205.969,118830.2,74519.1,13,4,0.65,1297,20.0,8087.0,27578.0,27352.0,5.0
98,2004,-1.0799457175419735,1.0,0.0,0.0,0.0,0.0,-0.8751219678058759,-0.21522898779621213,20,4,0.07182182463828052,1,34,-0.11668287805635161,2.0,0.32766171449270665,-0.2414759795319164,14,0.020400267479961206,0.32766171449270665,863,73,45,1:11.187,211.993,118988.8,72507.6,11,4,0.5500000000000002,2033,20.0,201680.0,27578.0,27352.0,5.0
74,2005,-0.2428587786582009,1.0,0.0,0.0,0.0,0.0,-0.8751219678058759,-0.753422316724874,5,5,0.04280251290748474,1,14,-0.4363024710917929,2.0,-0.3451282507762858,-1.0316885873616155,14,-0.32777486955448965,-0.3451282507762858,869,62,44,1:24.022,211.358,86371.4,85068.4,4,7,0.6,1554,5.0,8492.0,8426.0,27352.0,4.0
93,2004,-0.2428587786582009,0.0,0.0,0.0,0.0,0.0,-0.8751219678058759,-0.21522898779621213,9,5,0.038193965046478984,1,14,-0.4190257363331204,2.0,-0.3451282507762858,-0.2414759795319164,14,-0.41067371170554934,-0.3451282507762858,870,62,11,1:21.666,217.456,84866.6,83365.4,7,5,0.5500000000000002,1925,9.0,8134.0,27578.0,27352.0,4.0
856,2011,1.2278797125161525,0.0,0.0,0.0,1.0,0.0,-0.8751219678058759,-1.0997189639247495,20,17,1.0,0,16,-0.6868151250925442,10.0,-0.3451282507762858,-1.4134412720690832,14,-0.6593702381587285,-0.3451282507762858,888,54,46,1:43.009,196.235,111234.8,104961.22222222222,20,17,0.9500000000000001,4896,20.0,10201.0,27578.0,27352.0,0.0
857,2011,0.8073401993367177,1.0,0.0,1.0,0.0,0.0,-0.8751219678058759,-1.0997189639247495,19,19,1.0,0,13,-0.6868151250925442,10.0,-0.3451282507762858,-1.4134412720690832,14,-0.6593702381587285,-0.3451282507762858,890,55,52,1:31.691,201.219,124310.0,99890.4,22,19,0.9500000000000001,4931,20.0,9552.0,27578.0,27352.0,0.0
1,2009,0.5849116392425057,1.0,0.0,0.0,0.0,0.0,-1.1196491990366633,-0.753422316724874,19,4,0.05580233267586571,1,2,-0.5917930839198454,2.0,-0.3451282507762858,-1.0316885873616155,11,-0.5764713960076688,-0.3451282507762858,891,58,53,1:28.416,215.92,96474.4,104088.9,16,6,0.45000000000000007,13,6.0,8999.0,8781.0,9575.0,5.0
860,2012,0.5849116392425057,0.0,0.0,0.0,0.0,0.0,-1.1196491990366633,-1.1339132626175412,20,14,1.0,0,2,-0.6868151250925442,10.0,-0.3451282507762858,-1.4077512355124917,11,-0.6593702381587285,-0.3451282507762858,892,57,43,1:34.253,202.548,100748.0,97621.22222222222,15,14,0.6,4997,21.0,9923.0,27578.0,27352.0,0.0
841,2011,0.5849116392425057,0.0,0.0,0.0,0.0,0.0,-1.1196491990366633,-1.0912055746585807,21,15,1.0,0,2,-0.6868151250925442,8.0,-0.3451282507762858,-0.2160861389078291,11,-0.6593702381587285,-0.3451282507762858,895,49,48,1:35.789,199.3,101845.6,99724.0,20,18,0.5500000000000002,4553,21.0,9758.0,27578.0,27352.0,0.0
2,2009,-0.7663354821839219,0.0,0.0,1.0,1.0,0.0,-1.1196491990366633,-0.753422316724874,3,3,0.0009317911297827552,1,17,-0.544282063333496,2.0,-0.3451282507762858,-1.0316885873616155,11,-0.526732090717033,-0.3451282507762858,896,31,18,1:39.406,200.74,102971.2,120681.4,8,12,0.45000000000000007,26,5.0,10307.0,9658.0,10190.0,3.0
861,2012,-0.7663354821839219,0.0,0.0,0.0,1.0,1.0,-1.1196491990366633,-1.1339132626175412,20,17,1.0,0,17,-0.6868151250925442,10.0,-0.3451282507762858,-1.4077512355124917,11,-0.6593702381587285,-0.3451282507762858,897,55,50,1:44.757,190.486,139851.8,106001.88888888888,20,19,0.6,5025,21.0,10903.0,27578.0,27352.0,0.0
842,2011,-0.7663354821839219,0.0,0.0,1.0,0.0,0.0,-1.1196491990366633,-1.0912055746585807,21,16,1.0,0,17,-0.6868151250925442,10.0,-0.3451282507762858,-0.2160861389078291,11,-0.6593702381587285,-0.3451282507762858,900,54,50,1:45.357,189.401,111415.0,107194.25,19,17,0.5500000000000002,4581,21.0,10648.0,27578.0,27352.0,0.0
3,2009,-1.0463355616388665,0.0,0.0,0.0,1.0,0.0,-1.1196491990366633,-0.753422316724874,19,7,0.11436342176307102,1,9,-0.5270053285748235,3.0,-0.3451282507762858,-1.0316885873616155,11,-0.4935725538566091,-0.3451282507762858,901,56,42,1:52.703,174.117,173998.0,117209.8,19,9,0.45000000000000007,45,14.0,9964.0,9666.0,27352.0,2.0
34,2008,-1.0463355616388665,0.0,0.0,1.0,0.0,0.0,-1.1196491990366633,-0.753422316724874,12,7,0.0517961024000923,1,9,-0.23762002136705912,5.0,-0.3451282507762858,-1.0316885873616155,11,-0.29461533269406576,-0.3451282507762858,902,56,56,1:36.727,202.876,102491.6,97416.9,12,7,0.4,675,13.0,9810.0,10437.0,27352.0,2.0
105,2004,-1.0463355616388665,1.0,0.0,0.0,0.0,0.0,-1.1196491990366633,-1.022615740085345,16,15,1.0,0,9,-0.6436232881958629,9.0,-0.3451282507762858,-1.2670189045566447,11,-0.6262107012983046,-0.3451282507762858,903,55,54,1:34.931,206.714,100637.8,96485.22222222222,17,15,0.20000000000000007,2162,17.0,9840.0,27578.0,27352.0,0.0
862,2012,-1.0463355616388665,0.0,0.0,0.0,0.0,1.0,-1.1196491990366633,-1.1339132626175412,20,19,1.0,0,9,-0.6868151250925442,10.0,-0.3451282507762858,-1.4077512355124917,11,-0.6593702381587285,-0.3451282507762858,904,55,41,1:42.748,190.987,109232.8,105785.11111111112,21,19,0.6,5053,21.0,10182.0,27578.0,27352.0,0.0
843,2011,-1.0463355616388665,1.0,0.0,0.0,0.0,0.0,-1.1196491990366633,-1.0912055746585807,22,20,1.0,0,9,-0.6868151250925442,11.0,-0.3451282507762858,-0.2160861389078291,11,-0.6593702381587285,-0.3451282507762858,906,54,54,1:44.381,187.999,110506.0,105570.0,21,22,0.5500000000000002,4587,22.0,10608.0,27578.0,27352.0,0.0
4,2009,-0.2621241165271406,1.0,0.0,0.0,0.0,0.0,-1.1196491990366633,-0.753422316724874,2,7,0.05147657567532565,1,5,-0.4578983895401335,3.0,-0.3451282507762858,-1.0316885873616155,11,-0.4604130169961852,-0.3451282507762858,907,57,6,1:34.574,206.01,95383.4,96493.0,1,7,0.45000000000000007,69,2.0,9465.0,9813.0,10012.0,2.0
20,2008,-0.2621241165271406,0.0,0.0,1.0,0.0,0.0,-1.1196491990366633,-0.753422316724874,13,9,0.05089831274988907,1,5,-0.6177081860578542,5.0,-0.3451282507762858,-1.0316885873616155,11,-0.6593702381587285,-0.3451282507762858,908,57,56,1:34.807,205.503,100439.6,95341.5,10,9,0.4,405,13.0,10000.0,9728.0,27352.0,0.0
863,2012,-0.2621241165271406,1.0,0.0,0.0,0.0,0.0,-1.1196491990366633,-1.1339132626175412,23,19,1.0,0,5,-0.6868151250925442,10.0,-0.3451282507762858,-1.4077512355124917,11,-0.6593702381587285,-0.3451282507762858,909,55,46,1:40.323,194.204,106138.2,102064.625,21,20,0.6,5083,23.0,10605.0,27578.0,27352.0,0.0
5,2009,0.15868249028078252,1.0,0.0,0.0,0.0,0.0,-1.1196491990366633,-0.753422316724874,6,10,1.0,0,28,-0.4578983895401335,3.0,-0.3451282507762858,-1.0316885873616155,11,-0.4604130169961852,-0.3451282507762858,911,65,44,1:24.134,199.182,134028.8,86127.55555555556,8,10,0.45000000000000007,88,6.0,8877.0,8107.0,8347.0,0.0
21,2008,0.15868249028078252,1.0,0.0,0.0,0.0,0.0,-1.1196491990366633,-0.753422316724874,14,11,1.0,0,28,-0.609069818678518,5.0,-0.3451282507762858,-1.0316885873616155,11,-0.6593702381587285,-0.3451282507762858,912,65,57,1:23.007,201.886,110085.2,83395.0,16,11,0.4,427,14.0,8527.0,8330.0,27352.0,0.0
864,2012,0.15868249028078252,0.0,0.0,1.0,0.0,0.0,-1.1196491990366633,-1.1339132626175412,21,18,1.0,0,28,-0.6868151250925442,10.0,-0.3451282507762858,-1.4077512355124917,11,-0.6593702381587285,-0.3451282507762858,913,64,49,1:29.599,187.033,96259.4,90263.125,20,18,0.6,5106,22.0,8732.0,27578.0,27352.0,0.0
341,2010,0.15868249028078252,0.0,0.0,1.0,0.0,0.0,-1.1196491990366633,-1.0912055746585807,22,18,1.0,0,28,-0.6868151250925442,12.0,-0.3451282507762858,-0.2160861389078291,11,-0.6593702381587285,-0.3451282507762858,914,63,60,1:29.776,186.664,94542.6,90893.0,18,18,0.5000000000000001,4200,21.0,8975.0,27578.0,27352.0,0.0
